11795	0.00007	3265.2	0.000146	4808.8	0.000125	4755	0.000107	4520.5	0.000091	5583.9	0.000081	3198.8	0.000146	5222.5	0.000081	6146.2	0.000095	5625.2	0.000081	2432.1	0.000095	2556.7	0.000171	2535.5	0.000169	2541.8	0.000146	3599.9	0.00011	3955.1	0.00006	6440.8	0.00006	6229.8	0.00006	2377.9	0.000195	2041.4	0.000195	1997	0.000147	1553.5	0.000509	2437.5	0.000147	3260.9	0.000195	6287.5	0.00006	7063.4	0.000081	5886.3	0.000081	6674.3	0.000081	5019.9	0.000081	7257.9	0.00011	5386.2	0.000127	3505	0.000225	7429.4	0.000091	5525.5	0.000081	5583.5	0.000081	5622.1	0.000127	8614.7	0.00007	6000.6	0.00007	8250.8	0.000095	4704.2	0.000078	5407.1	0.000095	4393.5	0.000147	2841.6	0.000107	4905.6	0.000107	4243.1	0.000195	3916.7	0.000107	4753.6	0.000091	3834.1	0.000146	3845.4	0.000107	6403.5	0.000078	5986.6	0.000199	4981.4	0.000078	4223.9	0.000091	3492.9	0.000125	5071.6	0.000081	4637.7	0.000091	4378.8	0.000091	4122.8	0.000107	5878.2	0.000107	4080.4	0.000081	4017.2	0.000147	5319.4	0.00007	3911.4	0.000091	4400	0.000091	5626.8	0.000044	4161.2	0.000125	2977.7	0.000107	6522.5	0.000081	4722.8	0.000107	3513.5	0.000107	5846.5	0.000127	3073.5	0.000171	2554	0.000081	5882.8	0.00007	4151	0.000107	5904.9	0.00007	5456.1	0.00007	18086.3	0.000066	3045.6	0.00007	6598.1	0.00007	6373.4	0.00007	3116.4	0.000107	3264.7	0.000169	4472.1	0.000171	5146.3	0.000081	6689.7	0.000081	3816	0.000195	3504.1	0.000297	4102.2	0.00011	7409.5	0.000052	3961.8	0.00007	4718.8	0.00007	4594.1	0.00006	4138.2	0.000095	5129.4	0.000052	7874.8	0.00007	3636.1	0.000095	6556.6	0.00007	3834	0.000127	2160.8	0.000081
24428.5	0.000052	7440.8	0.000052	9763	0.000052	9030.9	0.000066	10065.8	0.000052	14271.6	0.000066	7513.4	0.000052	12679.9	0.000052	11548.4	0.000044	10124.8	0.000044	4225.4	0.000044	4128.7	0.000044	3922.7	0.000044	6431	0.000066	8173.1	0.000066	7271.5	0.000044	12869.6	0.000044	13181.5	0.000044	5542.9	0.000052	4962	0.000052	4017.8	0.000044	2923.8	0.000044	4626.3	0.000044	9903.6	0.000044	10602.2	0.000066	20564.2	0.000044	18211.2	0.000066	20794.8	0.000044	15727.2	0.000044	20064.5	0.000044	13862.2	0.000044	9802.7	0.000098	14939.6	0.000066	15746.8	0.000044	16417.2	0.000098	14174.1	0.000044	17986.6	0.000066	15875.5	0.000044	24426	0.000044	8249	0.000066	11373.7	0.000052	10086.1	0.000044	6643.9	0.000066	9541.7	0.000066	9257.9	0.000044	6909	0.000066	8626.9	0.000066	9011.4	0.000052	8373.2	0.000052	11680.7	0.000066	11175.7	0.000066	8856.5	0.000066	1522.9	0.000066	7824.5	0.000066	11136.3	0.000044	8356.1	0.000066	8409.9	0.000066	7757	0.000066	14109.4	0.000044	10431.6	0.000044	9964.3	0.000044	9322	0.000052	7813.4	0.000066	7964.4	0.000066	7818.1	0.000066	8358.8	0.000066	6826	0.000052	13732.8	0.000044	9540.2	0.000066	8010.7	0.000044	14940.3	0.000044	7325.7	0.000044	4588.7	0.000044	10536.3	0.000044	5437.3	0.000066	8983.1	0.000044	7938.5	0.000044	19072.6	0.000066	5756.2	0.000044	11612.8	0.000066	11604.2	0.000066	7484.2	0.000044	9202.6	0.000044	10244.4	0.000066	15798.3	0.000044	20669.8	0.000044	9432.8	0.000044	9418.3	0.000044	8509	0.000044	14100.1	0.000044	6708.1	0.000044	7402.2	0.000044	7466.5	0.000044	9537.6	0.000044	8373.7	0.000044	12134.8	0.000044	5034.1	0.000044	8809.6	0.000044	7169.9	0.000044	3644.7	0.000044
21248.9	0.000044	8305.2	0.000044	9183.7	0.000044	7439.5	0.000066	8800.6	0.000044	11514.8	0.000066	7221.8	0.000044	11250.4	0.000066	14310.6	0.000044	11370.7	0.000044	6186.4	0.000044	5857.1	0.000044	5502.4	0.000044	5876.2	0.000052	7309.8	0.000066	11606.4	0.000044	12186.8	0.000044	12016.2	0.000044	6385.1	0.000044	5544.1	0.000044	5608.3	0.000044	2421.2	0.000044	7167.1	0.000044	10822.3	0.000044	9366.2	0.000066	17603.8	0.000044	16847.9	0.000327	17350.1	0.000066	13222	0.000044	16328.6	0.000147	13799.8	0.000044	8735.2	0.000737	13311	0.000066	12702.7	0.000052	15254	0.000737	15692.5	0.000044	15460.9	0.000066	12053	0.000052	21794.3	0.000044	7413.5	0.000066	11092	0.000052	9985.9	0.000044	6505.8	0.000044	8016.7	0.000066	10208.6	0.000044	6437.8	0.000066	6627.9	0.000066	8896	0.000044	7734.7	0.000044	10142.4	0.000066	9374.3	0.000066	8008.2	0.000044	7372.1	0.000044	6588.3	0.000052	11429.4	0.000044	7466.5	0.000052	6629.7	0.000066	6585.1	0.000066	13152.3	0.000044	13782.3	0.000044	9371	0.000052	8371.7	0.000052	7209.6	0.000066	6263.1	0.000066	7319.7	0.000066	7575.2	0.000052	6382.1	0.000052	12816.9	0.000044	9462.6	0.000052	8569.6	0.000052	18325.1	0.000044	7600.1	0.000044	6584.9	0.000044	11203.9	0.000044	4722.1	0.000066	11318.8	0.000044	10947.6	0.000052	21932.4	0.000098	7941.1	0.000044	10537.6	0.000066	9977.2	0.000066	7621.1	0.000044	9719.7	0.000044	9075.6	0.000052	13670.2	0.000044	18413.2	0.000044	11976.9	0.000044	11475	0.000044	10500.8	0.000044	16590.3	0.000044	8438.5	0.000044	10354.1	0.000044	10466.6	0.000044	8355.7	0.000044	10712.5	0.000044	13222.8	0.000044	6442.5	0.000044	11271	0.000044	9277.3	0.000044	4916.5	0.000044
35.8	0.440646	31.5	0.425962	87.7	0.239063	40.5	0.39692	37.9	0.327079	53.1	0.300606	26.4	0.39692	57.7	0.262827	34.1	0.58862	81.5	0.227636	67.6	0.287743	51.2	0.313723	70.4	0.313723	41.3	0.300606	50	0.300606	54.7	0.39692	19.2	0.631562	25.4	0.544587	24.5	0.5	7.2	0.617401	243	0.002275	161.5	0.036569	264.8	0.006187	69.6	0.216524	53.6	0.0727	38.8	0.455413	35.9	0.559354	69.2	0.382599	54.6	0.313723	106.9	0.239063	72.2	0.275146	59.2	0.313723	48.7	0.39692	17.7	0.58862	85.4	0.227636	93.5	0.175328	56.8	0.382599	19.6	0.5	75.8	0.340661	20.5	0.425962	54.1	0.354453	33.6	0.147939	13.6	0.425962	66	0.195266	51.5	0.313723	47.2	0.287743	33.4	0.354453	30.7	0.368438	32.4	0.39692	8.4	0.544587	22.2	0.5	14.5	0.574038	38.1	0.470241	5.4	0.645547	27.2	0.41138	46.2	0.216524	20.8	0.440646	25.3	0.470241	44.9	0.39692	59.4	0.250796	13.8	0.5	56.8	0.368438	41.8	0.300606	29.3	0.425962	22.9	0.340661	27.4	0.425962	31.5	0.327079	17.5	0.470241	37.7	0.41138	31.4	0.368438	38.2	0.51489	39.4	0.216524	33.4	0.227636	35.3	0.354453	25.5	0.354453	39.3	0.275146	21.9	0.41138	84.5	0.175328	30.6	0.239063	16.8	0.41138	22.4	0.48511	9.9	0.60308	36.2	0.440646	71.5	0.368438	34.7	0.425962	69.2	0.440646	63	0.287743	36.2	0.455413	26.3	0.300606	28.4	0.354453	37.1	0.313723	37.9	0.275146	43.5	0.300606	40.8	0.185131	36.5	0.216524	51.6	0.300606	12.4	0.5	18.1	0.425962	37.5	0.313723	2	0.724854
21.3	0.39692	61.1	0.354453	107.9	0.425962	58.1	0.41138	19	0.5	97.2	0.425962	68.2	0.41138	48.2	0.772364	41	0.631562	74.7	0.58862	33.7	0.52976	23.4	0.58862	12.3	0.883887	11.3	0.783476	83.7	0.425962	17.8	0.645547	27.8	0.699394	26.6	0.645547	52.3	0.39692	32.3	0.51489	119.5	0.116113	98.7	0.175328	149.5	0.102165	66	0.425962	14.4	0.804734	24.7	0.544587	29.5	0.631562	28.5	0.686277	98.5	0.470241	26	0.659339	17.3	0.843268	64.2	0.470241	110.1	0.455413	20	0.686277	98.7	0.340661	29	0.772364	76.1	0.51489	36.5	0.58862	98.8	0.440646	85.9	0.327079	50.6	0.470241	53.8	0.455413	12.7	0.58862	18.8	0.724854	36.1	0.5	85.3	0.216524	43.4	0.470241	46	0.574038	25.1	0.52976	49.4	0.544587	65.3	0.5	39.5	0.440646	25	0.559354	12.2	0.749204	76.4	0.39692	42.1	0.544587	20.1	0.574038	50.5	0.51489	20.5	0.737173	54.8	0.574038	41.4	0.48511	13.5	0.712257	42.3	0.544587	11.8	0.631562	28.7	0.205732	69.8	0.440646	13.3	0.58862	24.2	0.51489	20.9	0.559354	33.9	0.5	95.3	0.52976	44.9	0.52976	8.7	0.783476	13.6	0.760937	12.6	0.60308	37.8	0.275146	25.2	0.5	59.9	0.340661	4.1	0.712257	15.7	0.574038	23.3	0.60308	22.1	0.559354	42.9	0.617401	18.3	0.737173	26	0.659339	27.6	0.724854	23.8	0.724854	90.9	0.455413	24	0.51489	9.7	0.686277	15.8	0.559354	7.4	0.686277	8.1	0.749204	8	0.772364	7.6	0.699409	16	0.659339	10.3	0.544587	31.8	0.425962	10	0.772364	3.7	0.749204
24.3	0.897835	23	0.883887	55.7	0.645547	22.5	0.937071	16.7	0.868639	19.3	0.9273	12.6	0.949771	16.1	0.966323	12.5	0.971543	30.4	0.904333	14	0.945787	11.9	0.960339	13.1	0.960339	15.7	0.868639	12.7	0.966323	9	0.937071	21.4	0.971543	20.1	0.973889	11.4	0.941556	15	0.969024	121	0.41138	95.9	0.425962	86.5	0.354453	16.3	0.960339	11.9	0.963431	19.3	0.932322	15.5	0.960339	26.1	0.969024	15.9	0.945787	31.6	0.953518	16	0.932322	12.5	0.9273	25.1	0.945787	13.8	0.960339	20.1	0.973889	16.9	0.966323	12.6	0.976071	19.4	0.945787	18.9	0.941556	18.3	0.9273	17.5	0.949771	17.6	0.960339	14.8	0.876428	18.3	0.973889	14.8	0.969024	22.8	0.868639	21.1	0.932322	17.3	0.932322	16.2	0.876428	7.9	0.973889	18	0.957038	16.9	0.969024	13.5	0.973889	15.8	0.9273	17.6	0.891021	22.5	0.883887	7.7	0.971543	9	0.957038	17.1	0.945787	15	0.966323	20.7	0.916408	13	0.921998	13	0.897835	12.3	0.868639	12	0.699394	10.1	0.957038	12.8	0.883887	17.1	0.897835	15	0.949771	15.5	0.910522	37.8	0.932322	12.3	0.9273	6.4	0.960339	7.7	0.986189	14.8	0.783476	8.3	0.891021	11.7	0.834139	73.5	0.262827	6.2	0.916408	14.9	0.904333	13.4	0.963431	16.2	0.9273	23.4	0.897835	8.6	0.937071	21.2	0.9273	33.9	0.834139	13.3	0.979978	21.1	0.957038	8	0.883887	11	0.724854	9.2	0.737173	8.7	0.824672	11.5	0.749204	7.8	0.834139	6.5	0.843268	11.2	0.966323	7.6	0.843268	17.1	0.843268	7.6	0.949771	7.5	0.804734
8.6	0.949771	16.5	0.904333	104.8	0.440646	12	0.876428	11.1	0.910522	13.4	0.891021	7.5	0.916408	8	0.932322	13.8	0.921998	7.1	0.937071	5.8	0.916408	7.4	0.937071	8.9	0.921998	8.7	0.932322	8.1	0.897835	22.5	0.724854	13.2	0.945787	11.5	0.957038	6.7	0.937071	6.3	0.921998	9.6	0.921998	6	0.910522	8.3	0.868639	10.3	0.916408	7.8	0.953518	8.3	0.9273	8.8	0.897835	11.3	0.921998	11.3	0.883887	9.4	0.937071	10.7	0.868639	17.6	0.814869	12.8	0.921998	11.7	0.876428	17.7	0.883887	11.5	0.971543	9.6	0.904333	20	0.868639	23.6	0.9273	5.4	0.937071	16.7	0.843268	11.6	0.891021	8.8	0.843268	9.5	0.910522	9.3	0.891021	11.4	0.843268	13.3	0.891021	11.3	0.843268	11.8	0.876428	8.1	0.921998	7.5	0.969024	8.4	0.9273	11.8	0.945787	9.2	0.937071	8.3	0.904333	15.4	0.868639	9.3	0.966323	8.3	0.9273	17.1	0.860518	6.7	0.932322	13.6	0.834139	5.8	0.937071	9.1	0.932322	6.2	0.824672	6.4	0.772364	7.7	0.891021	8.9	0.843268	10.3	0.883887	7.7	0.921998	9.6	0.921998	17.3	0.876428	11.1	0.904333	5.7	0.916408	9.9	0.891021	10.1	0.783476	11.9	0.783476	4.6	0.910522	16.5	0.824672	5.8	0.804734	11.5	0.916408	5.4	0.921998	8.5	0.910522	11.1	0.9273	13.2	0.876428	10.3	0.834139	23.2	0.910522	19.7	0.843268	18.4	0.916408	3.7	0.932322	9.9	0.749204	3.5	0.941556	4.4	0.868639	4.5	0.860518	4.1	0.916408	7.5	0.760937	5.4	0.969024	4.6	0.852061	7	0.897835	11.6	0.804734	3.2	0.937071
11.8	0.699394	5.9	0.645547	10.8	0.686277	6.3	0.686277	15	0.544587	10	0.783476	5.7	0.804734	9.1	0.749204	15.4	0.737173	3.7	0.760937	4.3	0.760937	7.1	0.699394	22	0.60308	3.5	0.814869	7.3	0.686277	5.9	0.760937	5.6	0.852061	7.6	0.852061	5	0.686277	5.1	0.58862	4.2	0.659339	8.3	0.60308	16.8	0.645547	3.4	0.737173	9.4	0.737173	16.8	0.749204	4.4	0.891021	5.4	0.843268	7.8	0.52976	20.9	0.749204	37.2	0.5	8.9	0.852061	27.1	0.659339	9.7	0.783476	10.9	0.749204	13.2	0.724854	6.7	0.814869	13.6	0.631562	7.4	0.843268	7.3	0.686277	4.4	0.645547	6.8	0.712257	4.5	0.804734	3.9	0.712257	15.4	0.559354	6.2	0.749204	5.3	0.760937	5.9	0.699394	9.9	0.686277	3.5	0.760937	7.8	0.772364	6.8	0.737173	6.4	0.783476	7.8	0.672921	9	0.749204	9	0.544587	11.2	0.631562	4	0.852061	40.6	0.440646	16.1	0.659339	8.4	0.772364	7.1	0.824672	4	0.843268	7	0.52976	4.9	0.368438	2.9	0.883887	4.7	0.749204	11.7	0.574038	3.4	0.852061	3.8	0.814869	10.7	0.834139	8.3	0.760937	12.4	0.52976	18.3	0.686277	21.9	0.58862	26.4	0.41138	14.4	0.544587	84.5	0.062929	8.7	0.804734	8.2	0.60308	9.3	0.749204	2.1	0.659339	3	0.910522	5.1	0.868639	10	0.699394	5.9	0.760937	10.1	0.58862	4.9	0.852061	3.8	0.672921	5.4	0.58862	4.2	0.5	3.4	0.783476	15	0.5	1.9	0.724854	3.3	0.58862	62.5	0.227636	3.7	0.724854	3.4	0.843268	5.5	0.631562	2.2	0.772364
173.2	0.195266	100.4	0.382599	34.7	0.544587	248.4	0.175328	130.6	0.250796	94.8	0.287743	41	0.5	82	0.327079	30.5	0.574038	65.4	0.425962	18.9	0.574038	16.5	0.617401	8.1	0.749204	43.1	0.382599	23.4	0.559354	8.7	0.760937	52.3	0.5	46.5	0.559354	5.5	0.724854	12	0.58862	23.6	0.60308	14.5	0.686277	13.9	0.60308	55.1	0.455413	24.1	0.382599	229.9	0.165861	24.9	0.425962	58.5	0.368438	78.6	0.262827	56.2	0.5	113.4	0.327079	88.2	0.262827	108.3	0.287743	152.8	0.185131	114.5	0.250796	127.9	0.354453	171.1	0.185131	22.5	0.440646	147	0.300606	79.9	0.287743	175.7	0.165861	191.3	0.205732	112.7	0.156732	40.7	0.544587	145.5	0.195266	127.1	0.239063	95.5	0.239063	114.3	0.262827	62.7	0.368438	119.7	0.313723	78.5	0.41138	70	0.313723	119.8	0.262827	76.2	0.313723	214.6	0.131361	61.8	0.368438	98.7	0.382599	50.9	0.382599	75	0.327079	58.7	0.425962	68.6	0.425962	66.8	0.368438	17.5	0.455413	91.2	0.287743	90.6	0.062929	61.5	0.440646	74.6	0.327079	94.4	0.275146	98.9	0.300606	90.4	0.239063	109	0.41138	88	0.250796	8.8	0.672921	66.5	0.327079	73	0.262827	64	0.147939	71.9	0.131361	159.8	0.131361	17.5	0.60308	134.2	0.165861	76.6	0.327079	83	0.313723	28.5	0.52976	38.3	0.440646	20.9	0.440646	53.7	0.455413	26.7	0.559354	19.5	0.672921	10.4	0.48511	74.9	0.205732	106.3	0.116113	81.3	0.275146	50.8	0.340661	23.7	0.440646	47.6	0.227636	42.7	0.382599	64.4	0.275146	111.7	0.175328	18.3	0.544587	45.9	0.195266
95.5	0.058444	106	0.227636	173.3	0.039661	161.9	0.028457	116.5	0.062929	115.8	0.078002	87.9	0.354453	141.3	0.216524	141.5	0.440646	93.8	0.195266	16.9	0.686277	65.6	0.455413	26.1	0.631562	111.9	0.175328	112.4	0.216524	214.6	0.067678	285	0.131361	110.1	0.39692	20.4	0.58862	27.8	0.470241	43.4	0.51489	71.1	0.340661	19.6	0.470241	96.5	0.368438	91.1	0.175328	213.9	0.046482	38.9	0.425962	93.8	0.340661	129.5	0.116113	172.5	0.41138	30.8	0.39692	106.5	0.123572	223.8	0.185131	168.2	0.175328	79.3	0.313723	156.5	0.156732	155.6	0.216524	73.6	0.425962	182.1	0.139482	89.4	0.078002	107.3	0.216524	40.7	0.41138	114.7	0.042962	81.4	0.083592	99.2	0.139482	129.8	0.036569	86	0.156732	136.5	0.058444	135.4	0.102165	42.8	0.287743	156.4	0.131361	113	0.116113	97.7	0.139482	155.2	0.028457	96.1	0.250796	115.2	0.116113	109.3	0.156732	64	0.089478	252.4	0.00141	105.5	0.262827	92.5	0.300606	73.6	0.275146	76.9	0.185131	76.7	0.058444	108.1	0.004484	31.9	0.455413	61.3	0.354453	23.6	0.544587	75.5	0.262827	127.7	0.089478	141.6	0.239063	147.3	0.042962	64.2	0.156732	114.9	0.011384	79.8	0.078002	125.5	0.010317	120.2	0.003212	313.6	0.00141	76.6	0.018281	107.7	0.116113	113.6	0.275146	61.3	0.354453	85.5	0.425962	164.4	0.227636	145	0.287743	165.7	0.227636	94.4	0.275146	98.4	0.440646	83	0.020022	105	0.054213	37.4	0.185131	68.9	0.046482	102.2	0.030976	85	0.010317	89.8	0.023929	139	0.083592	90.9	0.006871	207.6	0.036569	76	0.156732	68	0.036569
138.8	0.083592	124.9	0.147939	79.3	0.108979	101.6	0.058444	123.8	0.058444	135.4	0.0727	24.3	0.327079	28.8	0.368438	91.6	0.195266	35.2	0.48511	31.1	0.39692	51.6	0.227636	18.5	0.574038	62.5	0.185131	67	0.205732	45.7	0.185131	43	0.275146	13.6	0.645547	58.3	0.216524	14.1	0.440646	50.1	0.262827	42.2	0.287743	63.8	0.131361	16.6	0.455413	21.6	0.327079	54.9	0.216524	43.5	0.262827	100	0.327079	90.1	0.227636	252.8	0.042962	64.4	0.287743	65.3	0.250796	32.8	0.455413	98.5	0.116113	54.5	0.300606	54.2	0.354453	77.4	0.227636	106.6	0.095667	110.9	0.250796	57.2	0.131361	143.6	0.023929	81.1	0.156732	93.7	0.039661	93.2	0.123572	94.8	0.108979	108.5	0.039661	55.2	0.287743	93.4	0.175328	59.4	0.239063	99.3	0.131361	90.9	0.139482	93.6	0.116113	1.8	0.382599	100.7	0.0727	112.5	0.030976	74.8	0.147939	105.8	0.078002	58.2	0.216524	70.7	0.067678	9.7	0.52976	51	0.382599	43.6	0.382599	73.5	0.139482	40.1	0.030976	34	0.021902	60.7	0.165861	62	0.239063	58.3	0.300606	84.1	0.175328	82.6	0.123572	116.3	0.185131	94.3	0.185131	24.6	0.185131	46.7	0.227636	28.5	0.227636	59.8	0.078002	37	0.078002	96.3	0.011384	75.9	0.058444	72.2	0.165861	46.9	0.287743	53.5	0.185131	39.6	0.313723	14	0.5	37.3	0.250796	60	0.327079	29.2	0.41138	55	0.354453	13.4	0.300606	16.5	0.175328	36.6	0.050229	32.2	0.123572	54.8	0.123572	31.1	0.042962	32.6	0.108979	77.1	0.058444	45.2	0.131361	74.9	0.046482	12.1	0.313723	25.1	0.030976
109.2	0.205732	178.1	0.216524	96.1	0.262827	179.1	0.195266	257.2	0.036569	253.7	0.050229	73.5	0.287743	77	0.313723	16.1	0.852061	82.8	0.313723	16.1	0.60308	54.5	0.382599	15.1	0.631562	130.4	0.195266	112.3	0.287743	40.7	0.5	121.6	0.165861	108.9	0.382599	33.1	0.382599	94.5	0.300606	92.9	0.368438	6.1	0.51489	30.9	0.440646	80.5	0.313723	77.3	0.205732	242.4	0.062929	34.3	0.382599	144.5	0.175328	192.2	0.062929	208	0.131361	18.6	0.5	92.5	0.195266	198.8	0.262827	122.4	0.227636	109.1	0.185131	27.7	0.455413	154.3	0.300606	392.4	0.013811	85.4	0.354453	83.7	0.262827	174.8	0.0727	139.4	0.156732	174	0.050229	26.9	0.216524	138.1	0.123572	203.3	0.089478	96.9	0.262827	159.7	0.185131	21.6	0.354453	111.2	0.239063	205.1	0.156732	111.4	0.205732	48	0.327079	182.2	0.139482	171.3	0.116113	121.4	0.300606	162.4	0.175328	121.8	0.175328	136.5	0.147939	31.3	0.559354	116.9	0.250796	19.5	0.5	64.4	0.287743	76.7	0.195266	129	0.039661	20.7	0.41138	44.6	0.368438	76.7	0.313723	142.4	0.275146	109.1	0.227636	40.5	0.5	176.7	0.185131	9.7	0.455413	51.8	0.39692	24.9	0.39692	94.9	0.165861	95.3	0.165861	184.7	0.050229	6.3	0.48511	161.1	0.165861	86.9	0.340661	93.5	0.275146	38	0.354453	30.3	0.48511	197.6	0.165861	88.6	0.275146	15.6	0.544587	22.3	0.440646	17.7	0.39692	82.3	0.175328	67.7	0.131361	28.6	0.327079	85.7	0.102165	8.6	0.51489	55.7	0.165861	23.2	0.382599	61	0.216524	199.4	0.046482	87	0.287743	47.8	0.147939
5876.9	0.000001	1907.3	0.000001	2027.6	0.000001	292.6	0.000002	320.9	0.000001	6112.9	0.000001	1364.4	0.000001	2183.7	0.000001	1458.4	0.000001	579.8	0.000003	239	0.000007	333.5	0.000088	503.3	0.000002	574.6	0.000001	513.5	0.000001	2451.7	0.000001	1475.4	0.000001	503.5	0.000001	413.3	0.000001	244.9	0.000001	430.7	0.000002	473.1	0.000001	599.1	0.000001	3379.3	0.000001	666.5	0.000004	9739.7	0.000001	13787.4	0.000138	606.3	0.000001	4923.6	0.000001	1071.4	0.000002	6724.8	0.000001	10191.3	0.003906	755.2	0.000004	1409.9	0.000001	16268.9	0.25	7050.6	0.000001	701.7	0.000005	651.7	0.000002	8237.9	0.000001	401.5	0.000002	4530.6	0.000001	3371.3	0.000001	1373.2	0.000001	751.9	0.000001	7493.8	0.000001	797.2	0.000001	244.2	0.000063	2718.7	0.000001	934	0.000001	709.7	0.000001	320.7	0.000002	559.2	0.000001	562.1	0.000001	668.7	0.000002	6514.6	0.000001	482.6	0.000001	611.6	0.000001	512.6	0.000005	816.5	0.000001	6917.5	0.000001	6040.9	0.000001	1337.7	0.000001	1643.3	0.000001	368.6	0.000081	2508.3	0.000001	1486	0.000001	1649.7	0.000001	3284.9	0.000001	1216.6	0.000001	5910.1	0.000001	12984.8	0.000001	6543.3	0.000001	417.3	0.000001	3939.8	0.000001	61.4	0.000004	7240.2	0.000001	8954.7	0.000001	4432.6	0.000001	25263.1	0.000001	928.9	0.000001	655.3	0.000001	746.2	0.000001	3733.1	0.000001	506.1	0.000001	2213.6	0.000001	4995.9	0.000001	7930.5	0.000001	3602.7	0.000001	20677.3	0.000001	24208.4	0.000001	20604.9	0.000001	18334.9	0.000001	26223	0.000001	21620.9	0.000001	27230.8	0.000001	132.8	0.000002	2611.4	0.000001	335.3	0.000001	95.9	0.000004	3104.8	0.000001
26.9	0.078002	32.5	0.205732	34.7	0.139482	28.6	0.116113	38	0.058444	22.4	0.39692	41.1	0.108979	29.1	0.175328	48.4	0.175328	18.9	0.425962	26	0.116113	39.4	0.023929	45.8	0.028457	33.8	0.083592	46	0.089478	21	0.368438	44.7	0.156732	55.5	0.039661	18.6	0.227636	25	0.058444	42.7	0.108979	15.5	0.382599	19.5	0.287743	34.7	0.033677	55.4	0.026111	38	0.131361	67.5	0.030976	70.1	0.026111	42.6	0.156732	75.1	0.050229	36.5	0.042962	16.5	0.354453	44.7	0.083592	31.1	0.205732	69.6	0.050229	39.4	0.205732	62	0.089478	43.2	0.089478	117.3	0.028457	31.6	0.054213	48.9	0.018281	37.4	0.116113	22	0.262827	43.8	0.095667	24.1	0.175328	38.6	0.058444	52.1	0.021902	31.3	0.227636	15.5	0.313723	43.9	0.102165	71.6	0.013811	43.9	0.018281	27.5	0.175328	23.3	0.147939	44	0.050229	28.4	0.185131	14.4	0.239063	27.8	0.067678	43.1	0.021902	26.1	0.205732	29.1	0.028457	27.5	0.156732	24.4	0.147939	18.4	0.0727	20	0.116113	37.1	0.046482	29.7	0.0727	28.3	0.083592	48	0.054213	26.7	0.239063	91.1	0.023929	44.3	0.116113	16.7	0.108979	23	0.275146	18.9	0.089478	34.9	0.006187	29.5	0.003212	73	0.023929	13.8	0.131361	41.2	0.033677	50.8	0.102165	21.7	0.239063	56.7	0.020022	54.6	0.039661	63.5	0.054213	23.3	0.425962	44.3	0.156732	40.7	0.156732	19.3	0.089459	29.5	0.062929	26.9	0.009337	21	0.039661	27.1	0.050229	2.4	0.48511	12.6	0.175328	56.1	0.039661	16.6	0.287743	21.6	0.239063	37.8	0.009337	7.6	0.368438
48.9	0.157195	40.8	0.113665	39.7	0.222254	37.7	0.1216	31.8	0.079495	45.3	0.262827	26.4	0.262827	20	0.544587	41.6	0.672921	3.2	0.686277	34.2	0.131361	29.4	0.1216	32	0.167069	21.1	0.049479	40.7	0.041778	23.7	0.672921	23.3	0.559354	13.8	0.724854	8.6	0.60308	22.9	0.246951	27.6	0.177335	24.6	0.227636	12.4	0.60308	10.1	0.724854	31.9	0.39692	44.9	0.39692	56.2	0.058444	65.4	0.165861	14.7	0.672921	61.7	0.39692	47.4	0.116113	30.9	0.41138	29.1	0.48511	27.4	0.470241	53	0.239063	67.2	0.195266	22.2	0.672921	64	0.039661	41	0.574038	23.2	0.129918	49.7	0.102165	20.4	0.39692	22.5	0.129918	25.8	0.177335	29	0.262827	25.6	0.053733	46.4	0.098917	49.7	0.079495	57.4	0.024312	33.2	0.157195	24.2	0.259828	38.6	0.199031	35.3	0.129918	42.7	0.1216	21.6	0.39692	7.2	0.563941	25.4	0.37375	28.2	0.085619	40.2	0.216524	43.3	0.185131	28.2	0.262827	33.6	0.227636	22.2	0.358609	11.3	0.09209	15.5	0.455413	38.4	0.177335	26.5	0.210455	24	0.440646	19.3	0.470241	40.2	0.129918	35.4	0.440646	37.8	0.116113	8.9	0.167069	49.2	0.262827	7.5	0.5	22.3	0.382599	16.8	0.58862	28.9	0.455413	7.4	0.52976	41.4	0.227636	26.3	0.39692	28.4	0.147712	26.6	0.425962	36.3	0.327079	21.8	0.631562	15	0.645547	43.2	0.195266	12	0.686277	5.4	0.559354	21.2	0.48511	3.5	0.645547	3.1	0.51489	24.1	0.195266	10	0.544587	12.8	0.544587	62.6	0.205732	25.4	0.098917	37.8	0.185131	22.6	0.340661	15.8	0.41138
